  IP_DNM1_S1  
   103 5
  IP_DNM2_S2
   103 5
   1    -13.0600     -3.2300   -100.0000   -100.0000
   2    -20.0000      0.0000   -100.0000   -100.0000
   3     -5.4100     -3.6100   -100.0000   -100.0000
   4     -9.3300     -5.8800   -100.0000   -100.0000
   5    -14.0000     -8.2400   -100.0000   -100.0000
   6    -19.4200    -10.7000   -100.0000   -100.0000
   7    -25.5800    -13.2500   -100.0000   -100.0000
   8    -32.4900    -15.8800   -100.0000   -100.0000
   9    -40.1400    -18.6100   -100.0000   -100.0000
  10      0.0000      0.0000   -100.0000   -100.0000
  11     -4.8600     -2.8600     -1.5100   -100.0000
  12     -8.1100     -4.5500     -1.7600   -100.0000
  13    -11.4200     -6.2900     -1.9400   -100.0000
  14    -14.7900     -8.1000     -2.0600   -100.0000
  15    -18.2300     -9.9800     -2.1100   -100.0000
  16    -21.7300    -11.9200     -2.0900   -100.0000
  17    -25.2900    -13.9300     -2.0100   -100.0000
  18      0.0000      0.0000      0.0000   -100.0000
  19     -4.3400     -2.7300     -1.6700   -100.0000
  20     -6.0300     -3.9600     -3.4400   -100.0000
  21     -6.7200     -4.2000     -8.1600   -100.0000
  22     -7.2800     -4.4800     -9.0700   -100.0000
  23     -7.7300     -4.7700     -9.8900   -100.0000
  24     -8.0700     -5.0400    -10.6600   -100.0000
  25     -8.3500     -5.2700    -11.4500   -100.0000
  26     -8.5700     -5.4200    -12.3100   -100.0000
  27     -8.7600     -5.4800    -13.3000   -100.0000
  28     -8.9400     -5.4100    -14.4600   -100.0000
  29     -9.1300     -5.1800    -15.8700   -100.0000
  30     -9.3600     -4.7700    -17.5700   -100.0000
  31   -100.0000   -100.0000   -100.0000   -100.0000
  32   -100.0000   -100.0000   -100.0000   -100.0000
  33    -18.1800     -9.1900     -2.1700   -100.0000
  34    -20.9500    -10.3700     -2.1000   -100.0000
  35    -23.9400    -12.4400     -2.0500   -100.0000
  36   -100.0000   -100.0000   -100.0000   -100.0000
  37     -4.4300     -2.6500   -100.0000   -100.0000
  38     -5.8400     -3.7600     -3.6600   -100.0000
  39     -6.5500     -4.1300     -6.6100   -100.0000
  40     -7.1600     -4.4300     -8.0800   -100.0000
  41     -7.6900     -4.6700     -9.5000   -100.0000
  42     -8.1300     -4.8700    -10.8500   -100.0000
  43     -8.4900     -5.0000    -12.1300   -100.0000
  44     -8.7500     -5.0700    -13.3800   -100.0000
  45     -8.9300     -5.0700    -14.5400   -100.0000
  46     -9.0200     -5.0200    -15.6500   -100.0000
  47     -9.0300     -4.9100    -16.7000   -100.0000
  48     -8.9400     -4.7500    -17.6800   -100.0000
  49   -100.0000   -100.0000   -100.0000   -100.0000
  50    -14.1700     -7.0120   -100.0000   -100.0000
  51   -100.0000   -100.0000   -100.0000   -100.0000
  52   -100.0000   -100.0000   -100.0000   -100.0000
  53    -20.8400    -11.2100     -2.3200   -100.0000
  54   -100.0000   -100.0000   -100.0000   -100.0000
  55   -100.0000   -100.0000   -100.0000   -100.0000
  56   -100.0000   -100.0000   -100.0000   -100.0000
  57     -5.9784     -4.1950     -6.4153    -11.5064
  58     -5.9300     -3.6900     -6.7400     -7.2400
  59     -5.8900     -3.7600     -6.7700     -7.2700
  60     -5.9300     -3.8200     -6.7700     -7.2900
  61     -5.9800     -3.8700     -6.7400     -7.3100
  62     -6.0400     -3.9100     -6.7300     -7.3500
  63     -6.1000     -3.9500     -6.6800     -7.3900
  64     -6.1700     -3.9900     -6.6100     -7.4400
  65     -6.2500     -4.0300     -6.5400     -7.4900
  66     -6.3400     -4.0500     -6.4200     -7.5500
  67     -6.4200     -4.0800     -6.3000     -7.6100
  68     -6.5200     -4.1000     -6.1600     -7.6900
  69     -6.6200     -4.1200     -6.1000     -7.7600
  70     -6.7300     -4.1300     -5.9600     -7.8400
  71     -6.7700     -3.7000     -5.3100    -18.6000
  72   -100.0000   -100.0000   -100.0000   -100.0000
  73   -100.0000   -100.0000   -100.0000   -100.0000
  74   -100.0000   -100.0000   -100.0000   -100.0000
  75   -100.0000   -100.0000   -100.0000   -100.0000
  76   -100.0000   -100.0000   -100.0000   -100.0000
  77   -100.0000   -100.0000   -100.0000   -100.0000
  78   -100.0000   -100.0000   -100.0000   -100.0000
  79   -100.0000   -100.0000   -100.0000   -100.0000
  80   -100.0000   -100.0000   -100.0000   -100.0000
  81   -100.0000   -100.0000   -100.0000   -100.0000
  82   -100.0000   -100.0000   -100.0000   -100.0000
  83   -100.0000   -100.0000   -100.0000   -100.0000
  84   -100.0000   -100.0000   -100.0000   -100.0000
  85   -100.0000   -100.0000   -100.0000   -100.0000
  86   -100.0000   -100.0000   -100.0000   -100.0000
  87   -100.0000   -100.0000   -100.0000   -100.0000
  88   -100.0000   -100.0000   -100.0000   -100.0000
  89     -6.7100     -3.9700   -100.0000   -709.0000
  90     -6.9500     -4.1100     -5.9300     -9.0100
  91     -7.1600     -4.2500     -6.4500    -10.6500
  92     -7.3600     -4.3900     -6.7700    -12.0000
  93     -7.5400     -4.5100     -6.8800    -13.0700
  94     -7.7000     -4.6200     -6.7800    -13.8600
  95     -7.8400     -4.7300     -6.4700    -14.3700
  96     -7.9700     -4.8300   -100.0000    -14.5900
  97     -8.0700     -4.9200   -100.0000    -14.5400
  98     -8.1600     -5.0000   -100.0000    -14.2000
  99     -8.2300     -5.0700   -100.0000    -14.0300
 100     -8.2800     -5.1300   -100.0000    -14.7300
 101     -8.3200     -5.1900   -100.0000    -15.4400
 102     -8.3300     -5.2300   -100.0000    -16.1500
 103     -8.3300     -5.2700   -100.0000    -16.8600
  IP_DN_S0
     103 5    
   1   -100.0000      0.0000   -100.0000   -100.0000
   2   -100.0000      0.0000   -100.0000   -100.0000
   3   -100.0000      0.0000   -100.0000   -100.0000
   4   -100.0000      0.0000   -100.0000   -100.0000
   5   -100.0000      0.0000   -100.0000   -100.0000
   6   -100.0000      0.0000   -100.0000   -100.0000
   7   -100.0000      0.0000   -100.0000   -100.0000
   8   -100.0000      0.0000   -100.0000   -100.0000
   9   -100.0000      0.0000   -100.0000   -100.0000
  10   -100.0000      0.0000   -100.0000   -100.0000
  11   -100.0000      0.0000   -100.0000   -100.0000
  12   -100.0000      0.0000   -100.0000   -100.0000
  13   -100.0000      0.0000   -100.0000   -100.0000
  14   -100.0000      0.0000   -100.0000   -100.0000
  15   -100.0000      0.0000   -100.0000   -100.0000
  16   -100.0000      0.0000   -100.0000   -100.0000
  17   -100.0000      0.0000   -100.0000   -100.0000
  18   -100.0000      0.0000   -100.0000   -100.0000
  19   -100.0000      0.0000   -100.0000   -100.0000
  20   -100.0000      0.0000   -100.0000   -100.0000
  21   -100.0000      0.0000   -100.0000   -100.0000
  22   -100.0000      0.0000   -100.0000   -100.0000
  23   -100.0000      0.0000   -100.0000   -100.0000
  24   -100.0000      0.0000   -100.0000   -100.0000
  25   -100.0000      0.0000   -100.0000   -100.0000
  26   -100.0000      0.0000   -100.0000   -100.0000
  27   -100.0000      0.0000   -100.0000   -100.0000
  28   -100.0000      0.0000   -100.0000   -100.0000
  29   -100.0000      0.0000   -100.0000   -100.0000
  30   -100.0000      0.0000   -100.0000   -100.0000
  31   -100.0000      0.0000   -100.0000   -100.0000
  32   -100.0000      0.0000   -100.0000   -100.0000
  33   -100.0000      0.0000   -100.0000   -100.0000
  34   -100.0000      0.0000   -100.0000   -100.0000
  35   -100.0000      0.0000   -100.0000   -100.0000
  36   -100.0000      0.0000   -100.0000   -100.0000
  37   -100.0000      0.0000     -1.7700   -100.0000
  38   -100.0000      0.0000     -2.4900   -100.0000
  39   -100.0000      0.0000     -3.2200   -100.0000
  40   -100.0000      0.0000     -3.9500   -100.0000
  41   -100.0000      0.0000     -4.7000   -100.0000
  42   -100.0000      0.0000     -5.4600   -100.0000
  43   -100.0000      0.0000     -6.2100   -100.0000
  44   -100.0000      0.0000     -6.9800   -100.0000
  45   -100.0000      0.0000     -7.7500   -100.0000
  46   -100.0000      0.0000     -8.5300   -100.0000
  47   -100.0000      0.0000   -100.0000   -100.0000
  48   -100.0000      0.0000     -1.0000   -100.0000
  49   -100.0000      0.0000   -100.0000   -100.0000
  50   -100.0000      0.0000   -100.0000   -100.0000
  51   -100.0000      0.0000   -100.0000   -100.0000
  52   -100.0000      0.0000   -100.0000   -100.0000
  53   -100.0000      0.0000   -100.0000   -100.0000
  54   -100.0000      0.0000   -100.0000   -100.0000
  55   -100.0000      0.0000   -100.0000   -100.0000
  56   -100.0000      0.0000   -100.0000   -100.0000
  57   -100.0000      0.0000   -100.0000   -100.0000
  58   -100.0000      0.0000   -100.0000   -100.0000
  59   -100.0000      0.0000   -100.0000   -100.0000
  60   -100.0000      0.0000   -100.0000   -100.0000
  61   -100.0000      0.0000   -100.0000   -100.0000
  62   -100.0000      0.0000   -100.0000   -100.0000
  63   -100.0000      0.0000   -100.0000   -100.0000
  64   -100.0000      0.0000   -100.0000   -100.0000
  65   -100.0000      0.0000   -100.0000   -100.0000
  66   -100.0000      0.0000   -100.0000   -100.0000
  67   -100.0000      0.0000   -100.0000   -100.0000
  68   -100.0000      0.0000   -100.0000   -100.0000
  69   -100.0000      0.0000   -100.0000   -100.0000
  70   -100.0000      0.0000   -100.0000   -100.0000
  71   -100.0000      0.0000   -100.0000   -100.0000
  72   -100.0000      0.0000   -100.0000   -100.0000
  73   -100.0000      0.0000   -100.0000   -100.0000
  74   -100.0000      0.0000   -100.0000   -100.0000
  75   -100.0000      0.0000   -100.0000   -100.0000
  76   -100.0000      0.0000   -100.0000   -100.0000
  77   -100.0000      0.0000   -100.0000   -100.0000
  78   -100.0000      0.0000   -100.0000   -100.0000
  79   -100.0000      0.0000   -100.0000   -100.0000
  80   -100.0000      0.0000   -100.0000   -100.0000
  81   -100.0000      0.0000   -100.0000   -100.0000
  82   -100.0000      0.0000   -100.0000   -100.0000
  83   -100.0000      0.0000   -100.0000   -100.0000
  84   -100.0000      0.0000   -100.0000   -100.0000
  85   -100.0000      0.0000   -100.0000   -100.0000
  86   -100.0000      0.0000   -100.0000   -100.0000
  87   -100.0000      0.0000   -100.0000   -100.0000
  88   -100.0000      0.0000   -100.0000   -100.0000
  89   -100.0000      0.0000   -100.0000   -100.0000
  90     -6.2600      0.0000     -5.6000     -4.8000
  91     -6.4200      0.0000     -5.1300     -8.5000
  92     -6.5000      0.0000     -5.2500    -11.3300
  93     -6.5100      0.0000     -5.3400    -13.2000
  94     -6.4500      0.0000     -5.1000    -14.1900
  95     -6.3100      0.0000     -5.4000   -100.0000
  96   -100.0000      0.0000     -5.0900  -1551.0000
  97   -100.0000      0.0000     -4.8400   -100.0000
  98   -100.0000      0.0000     -5.4800   -100.0000
  99   -100.0000      0.0000     -6.0800   -100.0000
 100   -100.0000      0.0000     -6.3500   -100.0000
 101   -100.0000      0.0000     -6.5800   -100.0000
 102   -100.0000      0.0000     -6.8900   -100.0000
 103   -100.0000      0.0000     -4.7800   -100.0000
  IPEA_DNM1_S1
     103 4     
   1     -7.1761      0.0000   -100.0000
   2    -20.0000      0.0000   -100.0000
   3     -3.1055     -1.2580   -100.0000
   4     -5.9456     -2.5630   -100.0000
   5     -9.5941     -4.0010   -100.0000
   6    -14.0510     -5.5720   -100.0000
   7    -19.3164     -7.2750   -100.0000
   8    -25.3902     -9.1110   -100.0000
   9    -32.2724    -11.0800   -100.0000
  10      0.0000      0.0000   -100.0000
  11     -2.8050     -1.5650     -0.4450
  12     -5.2220     -2.1000     -0.6500
  13     -8.2880     -2.9500     -0.8900
  14    -11.1570     -4.2700      0.6250
  15    -13.5510     -6.0800     -0.0250
  16    -16.3280     -7.3850     -0.4050
  17    -19.8410     -9.3800      1.9000
  18      0.0000      0.0000      0.0000
  19     -2.3850     -1.2650     -0.6350
  20     -3.4000     -1.9890     -0.7700
  21     -4.3450     -2.3990     -2.1500
  22     -4.4400     -1.9780     -2.7000
  23     -5.2400     -2.5420     -3.2450
  24     -5.2250     -2.9710     -3.5450
  25     -5.3350     -2.6120     -3.4100
  26     -5.7250     -3.6550     -3.7350
  27     -5.1200     -2.5500     -4.2100
  28     -3.8400     -1.3170     -3.9750
  29     -3.9850     -1.1650     -6.2400
  30     -6.2200     -1.6400    -13.8500
  31   -100.0000   -100.0000   -100.0000
  32   -100.0000   -100.0000   -100.0000
  33   -100.0000   -100.0000   -100.0000
  34   -100.0000   -100.0000   -100.0000
  35   -100.0000   -100.0000   -100.0000
  36   -100.0000   -100.0000   -100.0000
  37   -100.0000   -100.0000   -100.0000
  38   -100.0000   -100.0000   -100.0000
  39   -100.0000   -100.0000   -100.0000
  40   -100.0000   -100.0000   -100.0000
  41   -100.0000   -100.0000   -100.0000
  42     -3.9300     -0.7100     -4.5300
  43   -100.0000   -100.0000   -100.0000
  44   -100.0000   -100.0000   -100.0000
  45   -100.0000   -100.0000   -100.0000
  46   -100.0000   -100.0000   -100.0000
  47   -100.0000   -100.0000   -100.0000
  48   -100.0000   -100.0000   -100.0000
  49   -100.0000   -100.0000   -100.0000
  50   -100.0000   -100.0000   -100.0000
  51   -100.0000   -100.0000   -100.0000
  52   -100.0000   -100.0000   -100.0000
  53   -100.0000   -100.0000   -100.0000
  54   -100.0000   -100.0000   -100.0000
  55   -100.0000   -100.0000   -100.0000
  56   -100.0000   -100.0000   -100.0000
  57   -100.0000   -100.0000   -100.0000
  58   -100.0000   -100.0000   -100.0000
  59   -100.0000   -100.0000   -100.0000
  60   -100.0000   -100.0000   -100.0000
  61   -100.0000   -100.0000   -100.0000
  62   -100.0000   -100.0000   -100.0000
  63   -100.0000   -100.0000   -100.0000
  64   -100.0000   -100.0000   -100.0000
  65   -100.0000   -100.0000   -100.0000
  66   -100.0000   -100.0000   -100.0000
  67   -100.0000   -100.0000   -100.0000
  68   -100.0000   -100.0000   -100.0000
  69   -100.0000   -100.0000   -100.0000
  70   -100.0000   -100.0000   -100.0000
  71   -100.0000   -100.0000   -100.0000
  72   -100.0000   -100.0000   -100.0000
  73   -100.0000   -100.0000   -100.0000
  74   -100.0000   -100.0000   -100.0000
  75   -100.0000   -100.0000   -100.0000
  76   -100.0000   -100.0000   -100.0000
  77   -100.0000   -100.0000   -100.0000
  78   -100.0000   -100.0000   -100.0000
  79   -100.0000   -100.0000   -100.0000
  80   -100.0000   -100.0000   -100.0000
  81   -100.0000   -100.0000   -100.0000
  82   -100.0000   -100.0000   -100.0000
  83   -100.0000   -100.0000   -100.0000
  84   -100.0000   -100.0000   -100.0000
  85   -100.0000   -100.0000   -100.0000
  86   -100.0000   -100.0000   -100.0000
  87   -100.0000   -100.0000   -100.0000
  88   -100.0000   -100.0000   -100.0000
  89   -100.0000   -100.0000   -100.0000
  90   -100.0000   -100.0000   -100.0000
  91   -100.0000   -100.0000   -100.0000
  92   -100.0000   -100.0000   -100.0000
  93   -100.0000   -100.0000   -100.0000
  94   -100.0000   -100.0000   -100.0000
  95   -100.0000   -100.0000   -100.0000
  96   -100.0000   -100.0000   -100.0000
  97   -100.0000   -100.0000   -100.0000
  98   -100.0000   -100.0000   -100.0000
  99   -100.0000   -100.0000   -100.0000
 100   -100.0000   -100.0000   -100.0000
 101   -100.0000   -100.0000   -100.0000
 102   -100.0000   -100.0000   -100.0000
 103   -100.0000   -100.0000   -100.0000
  IPEA_DNM2_S2
     103 4    
   1     -7.1761      0.0000   -100.0000
   2    -20.0000      0.0000   -100.0000
   3     -3.1055     -1.2580   -100.0000
   4     -5.9456     -2.5630   -100.0000
   5     -9.5941     -4.0010   -100.0000
   6    -14.0510     -5.5720   -100.0000
   7    -19.3164     -7.2750   -100.0000
   8    -25.3902     -9.1110   -100.0000
   9    -32.2724    -11.0800   -100.0000
  10      0.0000      0.0000   -100.0000
  11     -2.8050     -1.5650     -0.4450
  12     -5.2220     -2.1000     -0.6500
  13     -8.2880     -2.9500     -0.8900
  14    -11.1570     -4.2700      0.6250
  15    -13.5510     -6.0800     -0.0250
  16    -16.3280     -7.3850     -0.4050
  17    -19.8410     -9.3800      1.9000
  18      0.0000      0.0000      0.0000
  19     -2.3850     -1.2650     -0.6350
  20     -3.4000     -1.9890     -0.7700
  21     -3.6570     -0.5580     -3.7930
  22     -3.7700     -0.6900     -4.1400
  23     -3.8220     -0.7770     -4.4750
  24     -3.9090     -0.8760     -4.8220
  25     -3.9830     -0.9750     -5.1570
  26     -4.1200     -1.0620     -5.5040
  27     -4.1700     -1.1600     -5.8390
  28     -4.3060     -1.2600     -6.1820
  29     -4.5670     -1.3470     -6.5200
  30     -6.2200     -1.6400    -13.8500
  31   -100.0000   -100.0000   -100.0000
  32   -100.0000   -100.0000   -100.0000
  33   -100.0000   -100.0000   -100.0000
  34   -100.0000   -100.0000   -100.0000
  35   -100.0000   -100.0000   -100.0000
  36   -100.0000   -100.0000   -100.0000
  37   -100.0000   -100.0000   -100.0000
  38   -100.0000   -100.0000   -100.0000
  39   -100.0000   -100.0000   -100.0000
  40   -100.0000   -100.0000   -100.0000
  41   -100.0000   -100.0000   -100.0000
  42     -3.9300     -0.7100     -4.5300
  43   -100.0000   -100.0000   -100.0000
  44   -100.0000   -100.0000   -100.0000
  45   -100.0000   -100.0000   -100.0000
  46   -100.0000   -100.0000   -100.0000
  47   -100.0000   -100.0000   -100.0000
  48   -100.0000   -100.0000   -100.0000
  49   -100.0000   -100.0000   -100.0000
  50   -100.0000   -100.0000   -100.0000
  51   -100.0000   -100.0000   -100.0000
  52   -100.0000   -100.0000   -100.0000
  53   -100.0000   -100.0000   -100.0000
  54   -100.0000   -100.0000   -100.0000
  55   -100.0000   -100.0000   -100.0000
  56   -100.0000   -100.0000   -100.0000
  57   -100.0000   -100.0000   -100.0000
  58   -100.0000   -100.0000   -100.0000
  59   -100.0000   -100.0000   -100.0000
  60   -100.0000   -100.0000   -100.0000
  61   -100.0000   -100.0000   -100.0000
  62   -100.0000   -100.0000   -100.0000
  63   -100.0000   -100.0000   -100.0000
  64   -100.0000   -100.0000   -100.0000
  65   -100.0000   -100.0000   -100.0000
  66   -100.0000   -100.0000   -100.0000
  67   -100.0000   -100.0000   -100.0000
  68   -100.0000   -100.0000   -100.0000
  69   -100.0000   -100.0000   -100.0000
  70   -100.0000   -100.0000   -100.0000
  71   -100.0000   -100.0000   -100.0000
  72   -100.0000   -100.0000   -100.0000
  73   -100.0000   -100.0000   -100.0000
  74   -100.0000   -100.0000   -100.0000
  75   -100.0000   -100.0000   -100.0000
  76   -100.0000   -100.0000   -100.0000
  77   -100.0000   -100.0000   -100.0000
  78   -100.0000   -100.0000   -100.0000
  79   -100.0000   -100.0000   -100.0000
  80   -100.0000   -100.0000   -100.0000
  81   -100.0000   -100.0000   -100.0000
  82   -100.0000   -100.0000   -100.0000
  83   -100.0000   -100.0000   -100.0000
  84   -100.0000   -100.0000   -100.0000
  85   -100.0000   -100.0000   -100.0000
  86   -100.0000   -100.0000   -100.0000
  87   -100.0000   -100.0000   -100.0000
  88   -100.0000   -100.0000   -100.0000
  89   -100.0000   -100.0000   -100.0000
  90   -100.0000   -100.0000   -100.0000
  91   -100.0000   -100.0000   -100.0000
  92   -100.0000   -100.0000   -100.0000
  93   -100.0000   -100.0000   -100.0000
  94   -100.0000   -100.0000   -100.0000
  95   -100.0000   -100.0000   -100.0000
  96   -100.0000   -100.0000   -100.0000
  97   -100.0000   -100.0000   -100.0000
  98   -100.0000   -100.0000   -100.0000
  99   -100.0000   -100.0000   -100.0000
 100   -100.0000   -100.0000   -100.0000
 101   -100.0000   -100.0000   -100.0000
 102   -100.0000   -100.0000   -100.0000
 103   -100.0000   -100.0000   -100.0000
  IP_COEF
  103 6    
   1      0.0000      1.0000      0.0000      0.0000      0.0000
   2      0.0000      1.0000      0.0000      0.0000      0.0000
   3      0.0000      1.0000      0.0000      0.0000      0.0000
   4      0.0000      1.0000      0.0000      0.0000      0.0000
   5      0.0000      1.0000      0.0000      0.0000      0.0000
   6      0.0000      1.0000      0.0000      0.0000      0.0000
   7      0.0000      1.0000      0.0000      0.0000      0.0000
   8      0.0000      1.0000      0.0000      0.0000      0.0000
   9      0.0000      1.0000      0.0000      0.0000      0.0000
  10      0.0000      1.0000      0.0000      0.0000      0.0000
  11      0.0000      1.0000      0.0000      0.0000      0.0000
  12      0.0000      1.0000      0.0000      0.0000      0.0000
  13      0.0000      1.0000      0.0000      0.0000      0.0000
  14      0.0000      1.0000      0.0000      0.0000      0.0000
  15      0.0000      1.0000      0.0000      0.0000      0.0000
  16      0.0000      1.0000      0.0000      0.0000      0.0000
  17      0.0000      1.0000      0.0000      0.0000      0.0000
  18      0.0000      1.0000      0.0000      0.0000      0.0000
  19      0.0000      1.0000      0.0000      0.0000      0.0000
  20      0.0392      0.9608      0.0000      0.0000      0.0000
  21      0.0601      0.9399      0.0000      0.0000      0.0000
  22      0.0931      0.9069      0.0000      0.0000      0.0000
  23      0.1605      0.8395      0.0000      0.0000      0.0000
  24      0.2948      0.7052      0.0000      0.0000      0.0000
  25      0.3348      0.6652      0.0000      0.0000      0.0000
  26      0.6857      0.3143      0.0000      0.0000      0.0000
  27      0.7935      0.2065      0.0000      0.0000      0.0000
  28      0.8579      0.1421      0.0000      0.0000      0.0000
  29      0.9044      0.0956      0.0000      0.0000      0.0000
  30      0.0000      1.0000      0.0000      0.0000      0.0000
  31      0.0000      1.0000      0.0000      0.0000      0.0000
  32      0.0000      1.0000      0.0000      0.0000      0.0000
  33      0.0000      1.0000      0.0000      0.0000      0.0000
  34      0.0000      1.0000      0.0000      0.0000      0.0000
  35      0.0000      1.0000      0.0000      0.0000      0.0000
  36      0.0000      1.0000      0.0000      0.0000      0.0000
  37      1.0000      0.0000      0.0000      0.0000      0.0000
  38      0.0550      0.9390      0.0070      0.0000      0.0000
  39      0.0730      0.9200      0.0070      0.0000      0.0000
  40      0.1080      0.8840      0.0080      0.0000      0.0000
  41      0.1870      0.8060      0.0070      0.0000      0.0000
  42      0.3820      0.6160      0.0020      0.0000      0.0000
  43      0.7360      0.2420      0.0220      0.0000      0.0000
  44      0.7170      0.0160      0.2660      0.0000      0.0000
  45      0.3190      0.0030      0.6780      0.0000      0.0000
  46      0.1210      0.0070      0.8720      0.0000      0.0000
  47      1.0000      0.0000      0.0000      0.0000      0.0000
