    33    31.526300425    7.842202343   -0.133622126   -1.503959853    0.824207821   -2.353434067 
    34    31.384832323    7.979041461   -0.179586947   -1.520337254    0.852491278   -2.380162883 
    35    31.510084208    7.869361713   -0.181880582   -1.550850003    0.855313577   -2.399499205 
    36    31.387158007    7.797718464   -0.084154208   -1.524706812    0.838311487   -2.397734684 
    37    31.353029497    7.816803201   -0.233995421   -1.501272736    0.839965032   -2.401533226 
    38    31.474536775    7.903670164   -0.133513842   -1.472758485    0.815380158   -2.387879042 
    39    31.553165014    7.772060543   -0.156365382   -1.493457189    0.797410980   -2.381109031 
    40    31.574763033    7.725048477   -0.114397173   -1.500210695    0.780633040   -2.390769137 
    41    31.642182198    7.819494835   -0.213966557   -1.512810854    0.772887662   -2.401966738 
    42    31.783798205    7.955791915   -0.351083001   -1.505334630    0.792572862   -2.406161394 
    43    31.853395531    7.859880029   -0.208662396   -1.481924766    0.767067833   -2.396462911 
    44    31.803438464    7.994518363   -0.331888023   -1.471442117    0.749809553   -2.396202026 
    45    31.843090275    7.987893923   -0.298497416   -1.465205668    0.773622541   -2.398162830 
    46    31.914371894    7.883314686   -0.331121184   -1.467744055    0.754419070   -2.419952012 
    47    31.860981540    7.974165241   -0.200829918   -1.444745916    0.751023634   -2.446413387 
    48    31.930688586    7.946094481   -0.243889077   -1.446228429    0.740311965   -2.450708374 
    49    31.817785854    8.046379069   -0.122900939   -1.441164902    0.745206310   -2.432547479 
    50    31.903776425    8.120833528   -0.228909347   -1.471670380    0.717182914   -2.416879272 
    51    31.850867538    7.992046443   -0.107912317   -1.495455437    0.698716909   -2.446365414 
    52    31.986339972    7.959636287   -0.097293242   -1.511282231    0.699369960   -2.423707441 
    53    32.124272689    7.899253860   -0.210269012   -1.539264167    0.721494225   -2.405632879 
    54    32.176730503    8.042380000   -0.340018326   -1.544999473    0.739939190   -2.415954828 
    55    32.057758076    7.927453005   -0.461752901   -1.548623877    0.724765015   -2.424255112 
    56    32.137763076    7.840786205   -0.587917736   -1.549383515    0.733444829   -2.416415744 
    57    32.210403258    7.926986313   -0.502073395   -1.566409863    0.745900219   -2.431738249 
    58    32.247816818    7.985263826   -0.482372354   -1.572255211    0.738651009   -2.410710641 
    59    32.303812713    8.046072626   -0.616944315   -1.556631125    0.721316827   -2.428349132 
    60    32.289493089    8.059213081   -0.577206248   -1.532282168    0.752238796   -2.447767987 
    61    32.192616471    8.032546259   -0.441759084   -1.529909945    0.723719504   -2.477206298 
    62    32.178494473    8.085395640   -0.517969356   -1.557305429    0.729081188   -2.498588991 
    63    32.123426434    8.103336217   -0.566412194   -1.576259761    0.732927057   -2.520273930 
    64    32.207081922    8.163190909   -0.577088336   -1.579550019    0.761339309   -2.533899157 
    65    32.313977595    8.180286156   -0.464322765   -1.562510570    0.731641824   -2.564656079 
    66    32.401373782    8.190554553   -0.556610952   -1.551471105    0.761111763   -2.539996713 
    67    32.478345335    8.112940193   -0.444395448   -1.561110407    0.730325838   -2.526634572 
    68    32.466127127    7.983654976   -0.353111377   -1.590745070    0.718173498   -2.521793916 
    69    32.598373527    8.117346304   -0.265162405   -1.620465735    0.747707433   -2.545414473 
    70    32.650326754    8.091603560   -0.330444901   -1.639590294    0.756706741   -2.543054121 
    71    32.531295897    8.199615439   -0.251663384   -1.635312878    0.725920536   -2.525004438 
    72    32.516253132    8.240973709   -0.326543957   -1.613592983    0.707909126   -2.509857893 
    73    32.645547084    8.242181695   -0.342578984   -1.615215291    0.704501725   -2.498974896 
    74    32.729461664    8.248238610   -0.401690855   -1.644065042    0.703199684   -2.470160373 
    75    32.638699336    8.320897884   -0.278641585   -1.663082528    0.700583802   -2.456246697 
    76    32.675885268    8.194995183   -0.355916984   -1.639746175    0.704428336   -2.440763190 
    77    32.823332422    8.177115781   -0.353456831   -1.661709477    0.719666515   -2.438015085 
    78    32.967259478    8.138053436   -0.239434777   -1.650043380    0.695550677   -2.429323028 
    79    32.824615755    8.173845363   -0.378277143   -1.658448674    0.674511368   -2.432197444 
    80    32.881128700    8.126500087   -0.462966526   -1.635668456    0.698049258   -2.451861353 
    81    32.934792150    8.066759195   -0.451966505   -1.643685461    0.691660989   -2.481386624 
    82    33.031034970    8.088449971   -0.306360371   -1.674809428    0.722194277   -2.510092474 
    83    32.938695525    7.961572490   -0.341126670   -1.702823219    0.692794111   -2.500711169 
    84    33.061552051    7.960248548   -0.387824793   -1.691583030    0.685545911   -2.479780280 
    85    33.124581120    8.008191341   -0.298562162   -1.683166538    0.707207202   -2.449429639 
    86    33.177956489    8.004833076   -0.393574770   -1.657727425    0.733243619   -2.446991205 
    87    33.070317153    7.888046827   -0.269826788   -1.683837302    0.763272596   -2.455115738 
    88    32.973119317    7.821392649   -0.300079637   -1.703452673    0.789169371   -2.439415156 
    89    32.829779128    7.883798673   -0.170600915   -1.678614829    0.789226994   -2.454870846 
    90    32.748802122    8.013575724   -0.160374009   -1.695351533    0.814749989   -2.452374847 
    91    32.705349380    8.131230645   -0.019404665   -1.701736196    0.811905522   -2.458095210 
    92    32.786472426    8.205585454   -0.106821052   -1.681070381    0.836002557   -2.444090177 
    93    32.773701753    8.301840360   -0.141130150   -1.679153798    0.821354096   -2.425904958 
    94    32.665306695    8.433123339   -0.236006237   -1.689326494    0.843407197   -2.430610537 
    95    32.804270939    8.425671062   -0.172034238   -1.679461624    0.824987733   -2.461447048 
    96    32.848915929    8.426922520   -0.095984258   -1.648274810    0.799133447   -2.431971019 
    97    32.833145972    8.445992029   -0.010593693   -1.656225323    0.772100128   -2.420464366 
    98    32.736649847    8.538576366   -0.065590244   -1.633393307    0.782026174   -2.418318671 
    99    32.821020233    8.595951264   -0.103376775   -1.639866780    0.764386953   -2.389124928 
   100    32.835680393    8.681411633   -0.053413389   -1.645375900    0.764474723   -2.370676148 
   101    32.814546461    8.748292705   -0.184738307   -1.653907388    0.735448472   -2.366142572 
   102    32.948357430    8.602702054   -0.034808112   -1.624102941    0.751622052   -2.380542727 
   103    32.943679914    8.494796072   -0.071089842   -1.651314892    0.739841814   -2.382627426 
   104    32.843808380    8.435115864   -0.213942614   -1.645424955    0.732555839   -2.378236350 
   105    32.958082889    8.341781428   -0.344604937   -1.654262440    0.739343082   -2.384560763 
   106    32.945584444    8.428640292   -0.233323547   -1.645179812    0.744888997   -2.397913555 
   107    32.862208599    8.371692722   -0.120374898   -1.632669185    0.714265907   -2.409409448 
   108    32.965156555    8.477944676   -0.061911278   -1.604379841    0.730306283   -2.418506695 
   109    32.926583070    8.611448987    0.085356084   -1.620051781    0.701899233   -2.393711458 
   110    33.032402615    8.472775541    0.035769693   -1.589385958    0.715460682   -2.399422361 
   111    32.934465970    8.445910769    0.011202041   -1.597580476    0.742449325   -2.407265091 
   112    32.924524448    8.447783776   -0.001565073   -1.620350967    0.755058181   -2.404011393 
   113    32.859325682    8.545509654    0.049319526   -1.599067286    0.746225057   -2.408884674 
   114    32.715664200    8.499673127    0.170687564   -1.613093183    0.767218408   -2.418720886 
   115    32.621566300    8.479623041    0.028781231   -1.610991567    0.791370600   -2.430747639 
   116    32.500191707    8.375347879   -0.102247014   -1.586424966    0.816942647   -2.456332186 
   117    32.595076341    8.309504257   -0.230323921   -1.587232193    0.838528420   -2.449788366 
   118    32.605859545    8.272207960   -0.161223451   -1.591601264    0.836441167   -2.451635594 
   119    32.512997664    8.187161267   -0.257949408   -1.590520606    0.856458187   -2.459145053 
   120    32.509609611    8.162445385   -0.212830513   -1.582727014    0.835128060   -2.467583746 
   121    32.394346849    8.013912892   -0.147871102   -1.610530903    0.825112664   -2.480360981 
   122    32.368878245    8.003622764   -0.160744687   -1.586723474    0.804719204   -2.450526156 
   123    32.437632337    8.069844256   -0.205447823   -1.593090327    0.798763253   -2.442350165 
   124    32.519495886    8.040887087   -0.138019577   -1.583090786    0.777291307   -2.420269298 
   125    32.577827947    8.020289144   -0.057629122   -1.562812536    0.746356979   -2.443375016 
   126    32.431796759    7.924990138   -0.104755432   -1.590042341    0.728659005   -2.467292339 
   127    32.418558267    7.907166330   -0.132523500   -1.583670212    0.738858679   -2.436393484 
   128    32.428158212    7.813230363   -0.067738220   -1.613468353    0.755908361   -2.430935056 
   129    32.371482933    7.770813509   -0.007020719   -1.611055506    0.767758699   -2.461843474 
   130    32.355920397    7.914249351    0.132025253   -1.621592961    0.760863885   -2.430676592 
   131    32.425776762    7.848417390    0.254198931   -1.621117946    0.759804098   -2.417143286 
   132    32.551270302    7.762679781    0.247524598   -1.622378041    0.773204386   -2.447891869 
   133    32.581219833    7.736418362    0.109074469   -1.623816844    0.799357065   -2.420762663 
   134    32.697106005    7.879017895    0.076905649   -1.637662816    0.788114794   -2.448324984 
   135    32.650946495    7.871227737    0.181393583   -1.660005664    0.796226889   -2.465626397 
   136    32.764513817    7.879243619    0.080011361   -1.655880280    0.791408723   -2.438923676 
   137    32.874148745    7.759800013    0.040152534   -1.668118143    0.763831245   -2.438014186 
   138    32.828688821    7.898547732   -0.098544944   -1.671619197    0.766414742   -2.446439004 
   139    32.734547987    7.812269671   -0.111857759   -1.687301860    0.776235449   -2.465795470 
   140    32.837155628    7.897211625   -0.177665438   -1.669430433    0.795282998   -2.458997407 
   141    32.883364174    7.977316159   -0.119957282   -1.673429194    0.786279965   -2.441707278 
   142    32.843751779    7.893035759   -0.245264309   -1.660458481    0.761332045   -2.469219166 
   143    32.949457960    7.798357365   -0.186932778   -1.640276037    0.789151525   -2.438840299 
   144    32.971360251    7.814365327   -0.091461217   -1.649995210    0.784724096   -2.422579478 
   145    33.079477369    7.961266787   -0.061840869   -1.657955124    0.804791771   -2.393474568 
   146    33.207630468    7.835573043   -0.147744297   -1.677548277    0.803787576   -2.419170083 
   147    33.136707445    7.770639408   -0.145473811   -1.654041499    0.774183502   -2.430418743 
   148    33.054824193    7.731140271   -0.218305304   -1.655073486    0.776946530   -2.447068497 
   149    32.969564735    7.701349898   -0.275479991   -1.647947249    0.797401586   -2.416794725 
   150    32.991693660    7.633973500   -0.235479621   -1.659843189    0.777097068   -2.400210425 
   151    33.025714193    7.751019283   -0.305014844   -1.652219465    0.747169769   -2.410168888 
   152    33.047426790    7.856617176   -0.248066792   -1.635154137    0.750967416   -2.382280976 
   153    33.077943031    7.985789132   -0.296995827   -1.611640339    0.734817335   -2.375491461 
   154    33.007476304    8.028817077   -0.282384093   -1.597141882    0.765969181   -2.354014626 
   155    33.137640324    8.170429761   -0.328932447   -1.612117051    0.776033227   -2.358008437 
   156    33.205639754    8.205711184   -0.291419937   -1.624907646    0.759721093   -2.356675457 
   157    33.264965542    8.293604584   -0.167759619   -1.617066895    0.773048343   -2.326656128 
   158    33.386383163    8.144378334   -0.055242808   -1.603383087    0.785345374   -2.316395452 
   159    33.362567676    8.169853648   -0.115829486   -1.615134626    0.762176460   -2.303083801 
   160    33.446785365    8.163753591   -0.244304458   -1.616885567    0.753115164   -2.288555479 
   161    33.317498987    8.078660417   -0.293886382   -1.600835242    0.775648812   -2.261456044 
   162    33.299849514    8.172436248   -0.164471141   -1.623344939    0.798128691   -2.272793403 
   163    33.230363831    8.122063377   -0.170663969   -1.609444780    0.771979838   -2.294360298 
   164    33.092651610    8.174123838   -0.113637912   -1.605046645    0.802970552   -2.314289940 
   165    33.074530480    8.105710916   -0.109934541   -1.595399846    0.797051670   -2.340681941 
   166    33.214608193    8.215331398   -0.251508698   -1.617543296    0.783291996   -2.334876727 
   167    33.072293324    8.204566604   -0.265914600   -1.614852760    0.754292726   -2.325788724 
   168    33.133312943    8.345325988   -0.380843891   -1.612299953    0.742925865   -2.330875618 
   169    33.060449259    8.373217311   -0.240559259   -1.618395934    0.726484089   -2.343190392 
   170    32.957533943    8.302020120   -0.179839461   -1.635891178    0.742431192   -2.331345666 
   171    32.929171902    8.159186204   -0.217653071   -1.657564739    0.748913641   -2.355889979 
   172    32.814746429    8.094583078   -0.107052624   -1.632571097    0.766344545   -2.358953394 
   173    32.898726576    8.159358903   -0.167670964   -1.616889460    0.749389617   -2.356994680 
   174    32.886996439    8.050920693   -0.225176515   -1.601624604    0.762660325   -2.356668377 
   175    32.894092068    8.014025230   -0.211149532   -1.609453416    0.793534392   -2.358429331 
   176    32.788819590    8.131613680   -0.077781435   -1.615456342    0.811285006   -2.356853050 
   177    32.924027335    8.019775396    0.000519809   -1.642747998    0.798144285   -2.338076449 
   178    32.872697308    8.004068632    0.039772435   -1.643272454    0.795789061   -2.328357322 
   179    32.852414528    7.980173919    0.042834552   -1.652484952    0.779209408   -2.356005640 
   180    32.753549043    7.939437980    0.091577389   -1.683188769    0.795921187   -2.353033022 
   181    32.816056249    7.855233067    0.105492341   -1.709828973    0.774008838   -2.337565514 
   182    32.935401484    7.769401657    0.037875721   -1.696213247    0.788761688   -2.339349276 
   183    32.891939813    7.836133694    0.082134874   -1.720063556    0.769380866   -2.333915644 
   184    32.830151401    7.848422504    0.003735539   -1.704094333    0.796517064   -2.358446270 
   185    32.727845044    7.852865431   -0.019727867   -1.734113423    0.776784676   -2.379948621 
   186    32.836389321    7.939514390    0.080116447   -1.762793896    0.799549569   -2.378508648 
   187    32.797524715    7.829131380    0.013868840   -1.755864081    0.820411752   -2.380413178 
   188    32.800712262    7.777354408    0.060673219   -1.751100164    0.799782177   -2.387764022 
   189    32.924263189    7.780429147    0.184707632   -1.761798520    0.829716748   -2.383598402 
   190    32.887395924    7.736995009    0.088910806   -1.757938464    0.842154385   -2.404836699 
   191    33.015407211    7.797729334    0.223102192   -1.763693854    0.825197620   -2.382309018 
   192    32.963082963    7.904211941    0.312393569   -1.772988859    0.824297792   -2.354137338 
   193    32.901291106    7.943877117    0.303160282   -1.792480930    0.854894036   -2.340084585 
   194    32.784835266    7.989128411    0.170228603   -1.780376842    0.828326518   -2.352402819 
   195    32.848134307    7.864053003    0.237129289   -1.784358143    0.826920966   -2.360466620 
   196    32.786186943    7.968914842    0.264319454   -1.771072042    0.809752109   -2.338784629 
   197    32.875269872    8.073301613    0.157503020   -1.766179127    0.837091316   -2.330022465 
   198    32.953331430    7.923457120    0.242306356   -1.750231766    0.819300273   -2.331384710 
   199    32.929339799    7.816071470    0.186767586   -1.726444350    0.812653485   -2.346033732 
   200    33.075225736    7.720486949    0.115002540   -1.707413728    0.811595913   -2.320087370 
   201    33.140071347    7.820247767    0.227046806   -1.733642030    0.817025452   -2.292420966 
   202    33.000097284    7.954896928    0.261714257   -1.747731249    0.844299606   -2.292824018 
   203    33.126378377    7.955105344    0.390014997   -1.767010976    0.855154332   -2.284530695 
   204    33.078174647    7.943144778    0.355997429   -1.790444903    0.836531697   -2.311222536 
   205    32.940393190    7.949377315    0.300055866   -1.809720629    0.806566942   -2.298699356 
   206    32.868212496    7.914217989    0.263105207   -1.793378789    0.790726316   -2.328662454 
   207    32.898597047    7.917645150    0.381111157   -1.801395844    0.809887373   -2.329487262 
   208    32.831197845    8.055514718    0.445462502   -1.800601356    0.837855615   -2.320985961 
   209    32.805821395    8.054132673    0.476161416   -1.798205280    0.866026106   -2.344619309 
   210    32.804439034    8.055547779    0.550489450   -1.777602902    0.836267361   -2.340423506 
   211    32.861318057    8.181845554    0.650232483   -1.758359350    0.839394153   -2.315280242 
   212    32.772417896    8.124715225    0.529201927   -1.740736741    0.827093343   -2.312205621 
   213    32.741027082    8.150437001    0.390773721   -1.721121271    0.851550732   -2.299238759 
   214    32.784263311    8.063960711    0.296522004   -1.711736947    0.842823685   -2.283049365 
   215    32.872501328    8.095802917    0.179327925   -1.711374728    0.849392904   -2.310429396 
   216    32.781830939    8.200080302    0.127875528   -1.732610584    0.862675896   -2.339169276 
   217    32.847296873    8.136512132    0.187777772   -1.746630141    0.835111274   -2.331583519 
   218    32.830892847    8.026585985    0.194030599   -1.752313947    0.806902157   -2.318801956 
   219    32.826189930    8.077029777    0.082899794   -1.740282523    0.824628976   -2.315800311 
   220    32.703258519    8.136609843    0.107480426   -1.767111810    0.823557980   -2.287874907 
   221    32.668896018    8.088146743   -0.029541750   -1.781356798    0.854030742   -2.261821389 
   222    32.663404953    8.229466775   -0.173655883   -1.758508755    0.833901432   -2.277184193 
   223    32.533219625    8.097425251   -0.085118931   -1.775554956    0.803874747   -2.300038937 
   224    32.418975060    8.038832708   -0.179184074   -1.776963437    0.803165346   -2.292292732 
   225    32.487015088    7.909268155   -0.139418679   -1.747788482    0.833035928   -2.300660177 
   226    32.485898948    7.839150220   -0.279289237   -1.736739520    0.849731677   -2.282080759 
   227    32.397167047    7.915619127   -0.158404652   -1.710997048    0.832149719   -2.256991744 
   228    32.324083863    7.936549938   -0.070328241   -1.730845831    0.842405930   -2.253670981 
   229    32.443786961    7.816689297   -0.090862290   -1.723257411    0.851019887   -2.240251321 
   230    32.465765976    7.685759523    0.002656341   -1.738616745    0.837837633   -2.235396581 
   231    32.479186802    7.827320991    0.110411589   -1.766087966    0.818751334   -2.221040394 
   232    32.340892321    7.956313955    0.149700674   -1.738862906    0.836968255   -2.225736653 
   233    32.252665196    7.841862930    0.085056022   -1.764547321    0.857525449   -2.236777070 
   234    32.239336431    7.693038397    0.114479114   -1.751315862    0.883890381   -2.241406219 
   235    32.196979319    7.681944399    0.074685254   -1.753232176    0.878056708   -2.226312485 
   236    32.129965677    7.558693990    0.215071255   -1.751522462    0.856679325   -2.235599238 
   237    32.168912495    7.523527121    0.269133887   -1.766532540    0.857833199   -2.241993671 
   238    32.312556715    7.652302919    0.319356743   -1.768608722    0.830756390   -2.256846504 
   239    32.328134827    7.558168084    0.289730679   -1.741635737    0.808982010   -2.286419492 
   240    32.331280102    7.579047518    0.257850582   -1.721168383    0.800453134   -2.278807971 
   241    32.265547020    7.601148577    0.399632512   -1.725594450    0.806756416   -2.260234216 
   242    32.332199373    7.591826431    0.534262419   -1.702008959    0.792560541   -2.275099149 
   243    32.389519278    7.708678524    0.620713261   -1.718590931    0.777349469   -2.246546032 
   244    32.260330534    7.822493829    0.719639019   -1.689899003    0.768135960   -2.234365553 
   245    32.142235669    7.918319200    0.773666360   -1.692884766    0.745010267   -2.228732153 
   246    32.066322888    7.831774861    0.831952114   -1.722843229    0.723864056   -2.230434222 
   247    32.155266790    7.724411601    0.866699332   -1.745283380    0.707583957   -2.245748849 
   248    32.024893092    7.837680075    0.874984958   -1.735889498    0.718643783   -2.260283414 
   249    32.079100999    7.721420556    0.806852312   -1.731073398    0.714961374   -2.247034813 
   250    32.015994261    7.700485489    0.676808960   -1.716165794    0.689335725   -2.265009218 
   251    31.944335447    7.832171705    0.671635331   -1.729247440    0.713807182   -2.294066339 
   252    32.020275275    7.699472818    0.807010324   -1.752213165    0.724121277   -2.266506548 
   253    32.084663294    7.832866203    0.892974503   -1.760616094    0.707727803   -2.293172367 
   254    32.120334034    7.718452999    1.014606499   -1.741497384    0.714112352   -2.265613844 
   255    32.045070288    7.686031772    0.977865022   -1.733767643    0.738294251   -2.286900126 
   256    32.180871653    7.643287450    0.862833317   -1.743506607    0.751493567   -2.277873125 
   257    32.148138661    7.660838702    0.945108774   -1.726488431    0.753345919   -2.286939931 
   258    32.028748308    7.654359823    0.881034338   -1.735209271    0.740488159   -2.275621277 
   259    32.089244077    7.567576788    0.749153827   -1.714595169    0.716032378   -2.306051084 
   260    32.121051028    7.555118291    0.834004246   -1.724373619    0.718218275   -2.306653835 
   261    32.225540942    7.624130122    0.863794089   -1.707363961    0.698365539   -2.331440329 
   262    32.256221339    7.492670935    1.012201530   -1.723007920    0.718072877   -2.353632809 
   263    32.381276712    7.468161811    1.116591280   -1.705109208    0.744690825   -2.378763509 
   264    32.258077042    7.346547646    1.266504234   -1.708435359    0.754726415   -2.386806443 
   265    32.284840954    7.371536457    1.345786898   -1.708775539    0.771811711   -2.415145403 
   266    32.388668240    7.242945519    1.280734693   -1.723334873    0.762572560   -2.439242254 
   267    32.259701481    7.335978075    1.354233196   -1.725494185    0.787178321   -2.465040104 
   268    32.325983287    7.214717141    1.226291360   -1.754474651    0.789946539   -2.481982338 
   269    32.202570333    7.238889577    1.302102294   -1.784684242    0.760215104   -2.459848292 
   270    32.093532075    7.187522446    1.299504991   -1.804439706    0.766402333   -2.437881470 
   271    32.020167001    7.286149345    1.269219044   -1.805107437    0.776241387   -2.426815269 
   272    32.170018788    7.260030207    1.201509905   -1.787993325    0.755118403   -2.452363464 
   273    32.043789591    7.283688258    1.139973387   -1.784045184    0.725810897   -2.447414295 
   274    31.941469373    7.348004507    0.998164455   -1.795236008    0.752576711   -2.464752458 
   275    32.040881989    7.415502953    1.003935493   -1.784197251    0.733736294   -2.476924752 
   276    31.921810334    7.484683629    0.882890638   -1.813483306    0.735796059   -2.459580579 
   277    31.902143424    7.434416192    0.815243979   -1.821541913    0.763788186   -2.478678004 
   278    32.005891101    7.434648509    0.958086436   -1.796805049    0.789214315   -2.465067123 
   279    31.864283411    7.578793297    1.025433127   -1.815757579    0.777184376   -2.458725353 
   280    31.802926219    7.724458237    0.942699256   -1.799874162    0.788966904   -2.441007533 
   281    31.720199601    7.596994272    1.017735144   -1.786715849    0.798936246   -2.419925132 
   282    31.647594732    7.488684555    0.971802767   -1.772112268    0.806224412   -2.412451229 
   283    31.553742307    7.421643490    1.092109190   -1.781499086    0.808049548   -2.443414588 
   284    31.682454138    7.395237369    1.158858847   -1.806748802    0.788743299   -2.422910484 
   285    31.766363154    7.309030248    1.238787274   -1.801375337    0.817556757   -2.452123932 
   286    31.669303390    7.290939325    1.228567926   -1.782626864    0.846932282   -2.423994699 
   287    31.762344672    7.267214634    1.329457340   -1.772376442    0.871193710   -2.453675162 
   288    31.700549000    7.199734891    1.268981653   -1.800943520    0.901521606   -2.461683740 
   289    31.755808382    7.146040651    1.133919237   -1.826745357    0.894982072   -2.447783884 
   290    31.657150239    7.120465422    1.173293905   -1.834122200    0.866068495   -2.447273580 
   291    31.687120736    7.187321449    1.079251434   -1.823782213    0.865223574   -2.446982719 
   292    31.699350307    7.328134779    0.969889427   -1.801448740    0.859203841   -2.453900194 
   293    31.612595405    7.273099023    0.897838439   -1.821624757    0.863823552   -2.437793142 
   294    31.503465613    7.214400218    1.004384892   -1.846286930    0.862022334   -2.406896240 
   295    31.398592186    7.280416649    0.994275237   -1.832789381    0.842810941   -2.426653137 
   296    31.412405906    7.285672472    0.848841222   -1.803866463    0.826726784   -2.451898865 
   297    31.394191905    7.367309929    0.774972541   -1.808986247    0.856737227   -2.462494184 
   298    31.254785921    7.470343814    0.866297647   -1.788835414    0.880590487   -2.462300874 
   299    31.302740875    7.535693231    0.725911465   -1.807961616    0.900619971   -2.440128779 
   300    31.380214389    7.433371569    0.668004153   -1.836200371    0.924995564   -2.469380502 
   301    31.395962898    7.410941640    0.783862919   -1.810085081    0.918475837   -2.475016797 
   302    31.455418504    7.287846065    0.838175405   -1.779726370    0.892693298   -2.500177281 
   303    31.487299345    7.282866397    0.833020912   -1.772613989    0.902712922   -2.472104296 
   304    31.462794570    7.351602689    0.971520259   -1.746336381    0.888724349   -2.487415316 
   305    31.346877516    7.286106736    0.903973441   -1.755698048    0.861484683   -2.471650043 
   306    31.220087683    7.171767850    0.794226726   -1.744632765    0.867768485   -2.447223349 
   307    31.160617007    7.028725119    0.819599386   -1.717958671    0.839917690   -2.467861222 
   308    31.081957549    6.896562352    0.828270060   -1.698606381    0.819029506   -2.473754996 
   309    31.189390435    6.937320113    0.744457291   -1.707118166    0.846600311   -2.483265178 
   310    31.160792952    6.850075626    0.687948982   -1.731210852    0.851642800   -2.470326210 
   311    31.024514436    6.766590296    0.591996842   -1.710560193    0.871360975   -2.498339642 
   312    30.875632503    6.637349859    0.733611430   -1.695361155    0.850416780   -2.502014802 
   313    30.831049304    6.693558663    0.744057984   -1.721290262    0.853397676   -2.480177227 
   314    30.829814644    6.726444341    0.861468908   -1.738981151    0.825451535   -2.452164358 
   315    30.899389926    6.710318531    0.931485957   -1.715758218    0.814833966   -2.427907430 
   316    30.978867532    6.694995220    0.842747625   -1.692519656    0.836615621   -2.397073058 
   317    31.127803302    6.675418774    0.859991503   -1.703968476    0.833098844   -2.408976233 
   318    31.121436670    6.735651762    0.885930697   -1.714284940    0.857678480   -2.435418541 
   319    31.209585074    6.702603665    0.751487408   -1.730719215    0.852871986   -2.446061233 
   320    31.117911064    6.834935611    0.733433132   -1.723608763    0.850466660   -2.448786592 
   321    31.118541793    6.711306313    0.599284470   -1.708185386    0.851488104   -2.470970875 
   322    30.975722588    6.643769443    0.590573584   -1.716033984    0.866426253   -2.477438371 
   323    30.840403330    6.662343267    0.443249934   -1.715850372    0.883815535   -2.473879984 
   324    30.893873926    6.791385104    0.559223067   -1.722818763    0.879084733   -2.480736476 
   325    30.940888588    6.932483555    0.533057736   -1.721628042    0.870685890   -2.454417723 
   326    30.905547521    6.978331414    0.558892939   -1.694473037    0.860941541   -2.482646537 
   327    30.923650662    6.852641158    0.424975282   -1.682639535    0.879769724   -2.480517362 
   328    30.904719480    6.832194701    0.474997091   -1.659888443    0.874914384   -2.459251513 
